YEAR,QUAD,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1984,5H3,3,1,129,0,2,1,0
1984,5H3,4,7,316,2,0,0,0
1984,5H3,4,5,833,0,1,0,0
1984,5H3,4,1,129,1,1,0,0
1984,5H4,1,3,012,0,1,1,0
1984,5H4,2,3,012,0,8,1,0
1984,5H4,2,9,375,0,0,5,0
1984,5H4,3,2,097,0,0,1,0
1984,5H4,3,3,012,1,1,2,0
1984,5H4,4,3,012,0,0,2,0
1984,5H4,4,7,316,1,2,0,0
1984,3I1,1,10,379,0,0,5,0
1984,3I1,1,7,316,0,0,1,0
1984,3I1,2,10,379,0,1,8,0
1984,3I1,2,7,316,2,2,0,0
1984,3I1,2,4,261,0,1,0,0
1984,3I1,3,7,316,1,0,1,0
1984,3I1,3,3,012,0,0,1,0
1984,3I1,3,1,129,1,0,0,0
1984,3I1,4,2,097,0,0,1,0
1984,3I1,4,7,316,16,3,0,0
1984,3I1,4,1,129,1,3,1,0
1984,3I1,4,3,012,1,0,0,0
1984,3I1,4,10,379,0,0,2,0
1984,3I2,1,7,316,3,0,0,0
1984,3I2,1,4,261,1,1,1,0
1984,3I2,1,3,012,0,0,1,0
1984,3I2,2,7,316,3,0,0,0
1984,3I2,3,3,012,0,1,0,0
1984,3I2,3,4,261,0,2,1,0
1984,3I2,3,7,316,5,9,0,0
1984,3I2,3,5,833,0,3,0,0
1984,3I2,4,3,012,0,2,1,0
1984,3I2,4,2,097,0,1,0,0
1984,3I3,1,10,379,0,0,1,0
1984,3I3,2,1,129,0,1,0,0
1984,3I3,3,7,316,1,0,0,0
1984,3I3,4,0,000,0,0,0,0
1984,3I4,1,1,129,0,1,0,0
1984,3I4,1,7,316,3,0,0,0
1984,3I4,2,1,129,0,0,2,0
1984,3I4,2,7,316,2,0,0,0
1984,3I4,3,7,316,9,0,0,0
1984,3I4,4,7,316,4,1,0,0
1984,3I4,4,1,129,0,2,0,0
1984,4I1,1,0,000,0,0,0,0
1984,4I1,2,1,129,2,0,0,0
1984,4I1,2,7,316,3,1,0,0
1984,4I1,3,7,316,1,0,0,0
1984,4I1,3,7,316,1,0,0,0
1984,4I1,3,2,097,0,0,1,0
1984,4I1,4,4,261,0,0,1,0
1984,4I2,1,7,316,5,0,0,0
1984,4I2,1,4,261,1,0,0,0
1984,4I2,2,7,316,7,0,0,0
1984,4I2,3,7,316,1,0,0,0
1984,4I2,3,1,129,1,2,2,0
1984,4I2,4,7,316,1,3,0,0
1984,4I2,4,4,261,0,1,0,0
1984,4I3,1,7,316,0,3,0,0
1984,4I3,1,5,833,0,1,0,0
1984,4I3,1,1,129,0,2,0,0
1984,4I3,1,1,129,0,1,0,0
1984,4I3,2,7,316,3,1,0,0
1984,4I3,3,7,316,3,0,0,0
1984,4I3,3,7,316,0,1,0,0
1984,4I3,3,3,012,0,2,0,0
1984,4I3,3,1,129,0,1,0,0
1984,4I3,4,1,129,1,0,0,0
1984,4I3,4,7,316,1,0,0,0
1984,4I4,1,7,316,3,1,1,0
1984,4I4,1,1,129,1,0,0,0
1984,4I4,2,3,012,0,2,0,0
1984,4I4,2,1,129,1,0,0,0
1984,4I4,2,5,833,0,1,0,0
1984,4I4,2,5,833,0,1,0,0
1984,4I4,2,7,316,7,0,0,0
1984,4I4,2,4,261,2,0,0,0
1984,4I4,3,7,316,10,6,9,0
1984,4I4,3,1,129,5,2,0,0
1984,4I4,3,3,012,1,0,0,0
1984,4I4,4,7,316,8,0,1,0
1984,4I4,4,1,129,1,0,0,0
1984,5I1,1,7,316,3,0,0,0
1984,5I1,1,4,261,0,0,1,0
1984,5I1,1,8,371,0,3,3,0
1984,5I1,1,1,129,0,0,1,0
1984,5I1,2,7,316,18,5,0,0
1984,5I1,2,1,129,1,2,0,0
1984,5I1,2,8,371,0,0,1,0
1984,5I1,2,3,012,0,0,1,0
1984,5I1,3,7,316,56,1,0,0
1984,5I1,3,1,129,1,2,0,0
1984,5I1,4,4,261,0,2,0,0
1984,5I1,4,7,316,32,2,0,0
1984,5I1,4,1,129,2,0,0,0
1984,5I1,4,2,097,1,0,0,0
1984,5I2,1,3,012,0,2,5,0
1984,5I2,1,7,316,4,0,0,0
1984,5I2,1,5,833,1,0,0,0
1984,5I2,2,3,012,0,2,1,0
1984,5I2,2,1,129,0,1,0,0
1984,5I2,3,7,316,16,2,0,0
1984,5I2,3,1,129,0,1,0,0
1984,5I2,3,5,833,1,0,0,0
1984,5I2,3,3,012,0,0,1,0
1984,5I2,4,7,316,3,0,0,0
1984,5I2,4,8,371,1,0,0,0
1984,5I2,4,3,012,0,3,0,0
1984,5I3,1,7,316,1,0,0,0
1984,5I3,1,1,129,7,0,0,0
1984,5I3,1,4,261,1,0,0,0
1984,5I3,1,5,833,1,0,0,0
1984,5I3,1,2,097,1,0,0,0
1984,5I3,2,4,261,0,1,0,0
1984,5I3,2,1,129,1,3,0,0
1984,5I3,2,4,261,0,0,0,1
1984,5I3,3,1,129,2,2,0,0
1984,5I3,3,7,316,1,0,0,0
1984,5I3,4,7,316,3,0,0,0
1984,5I4,1,1,129,1,0,1,0
1984,5I4,1,3,012,0,2,1,0
1984,5I4,2,1,129,0,1,0,0
1984,5I4,2,7,316,1,0,0,0
1984,5I4,3,3,012,0,3,3,0
1984,5I4,3,1,129,0,0,1,0
1984,5I4,4,7,316,0,1,0,0
1984,5I4,4,1,129,0,1,0,0
1984,3J1,1,7,316,4,17,9,0
1984,3J1,1,3,012,0,0,1,0
1984,3J1,1,1,129,0,1,0,0
1984,3J1,1,2,097,0,0,1,0
1984,3J1,2,5,833,0,1,0,0
1984,3J1,2,1,129,1,1,0,0
1984,3J1,3,2,097,0,1,0,0
1984,3J1,4,10,379,0,0,0,5
