YEAR,TRAN,PLOT,SPEC,FIASP,DAM,SZ0,SZ1,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
2002,C44,1,3,012,0,0,0,1,0,0,0,0,0,0,0
2002,C44,1,25,585,0,1,0,0,0,0,0,0,0,0,0
2002,C44,2,25,585,0,3,0,0,0,0,0,0,0,0,0
2002,C44,2,3,012,0,4,0,0,0,0,0,0,0,0,0
2002,C44,2,7,316,0,0,0,0,0,0,0,0,1,0,1
2002,C45,2,3,012,0,1,0,1,0,0,0,0,0,0,1
2002,H46,2,1,129,1,1,0,0,0,0,0,1,1,0,0
2002,H46,2,1,129,0,7,0,3,1,0,0,0,0,0,0
2002,H46,2,5,833,1,1,0,0,0,0,0,0,0,0,0
2002,H45,2,25,585,2,2,0,0,0,0,0,0,0,0,0
2002,H45,2,3,012,0,12,0,0,2,0,0,0,0,0,0
2002,H45,2,25,585,0,4,0,0,1,0,0,0,0,0,0
2002,C42,2,6,802,2,2,0,0,0,0,0,0,0,0,0
2002,C42,2,3,012,0,5,0,0,2,1,1,0,0,0,0
2002,C42,2,6,802,1,1,0,0,1,0,0,0,0,0,0
2002,C42,2,1,129,0,4,0,0,0,0,0,0,0,0,0
2002,C42,2,5,833,0,0,0,0,0,0,0,0,0,1,0
2002,C42,2,7,316,0,1,0,0,0,0,0,0,0,0,0
2002,H43,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H43,1,7,316,2,1,0,0,0,0,0,0,0,0,0
2002,H34,2,2,097,0,4,0,0,0,0,0,0,0,0,0
2002,H34,2,4,261,0,0,0,0,1,0,1,0,0,0,0
2002,H34,2,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,C48,1,7,316,0,0,0,0,0,0,0,0,0,0,1
2002,C48,1,25,585,0,1,0,0,0,0,0,0,0,0,0
2002,C48,2,7,316,0,0,0,0,0,0,0,1,0,0,0
2002,C48,2,2,097,0,0,0,0,0,0,0,0,0,1,0
2002,C47,2,4,261,0,1,0,1,0,0,0,0,0,0,0
2002,C47,2,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C47,2,3,012,0,0,0,0,0,0,1,0,0,0,0
2002,H52,2,8,371,3,7,0,0,0,0,0,0,0,0,0
2002,H53,1,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H53,1,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H53,1,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H51,1,4,261,0,6,0,1,0,0,1,0,0,0,0
2002,H51,1,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,H51,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,3,30,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,2,8,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,3,11,0,0,0,0,0,0,0,0,0
2002,H51,1,8,371,1,1,0,1,0,0,0,0,0,0,0
2002,H51,1,6,802,2,1,0,0,0,0,0,0,0,0,0
2002,H50,1,4,261,0,5,0,1,0,0,0,0,0,0,0
2002,H50,1,2,097,0,5,0,0,0,0,0,0,0,0,0
2002,H50,1,8,371,1,3,0,0,0,0,0,0,0,0,0
2002,H50,1,8,371,2,14,0,0,0,0,0,0,0,0,0
2002,H50,1,8,371,3,7,0,0,0,0,0,0,0,0,0
2002,H50,1,3,012,0,3,0,0,0,0,0,0,0,0,0
2002,H50,1,1,129,0,5,0,0,0,0,0,0,0,0,0
2002,H50,1,9,375,2,2,0,1,0,0,0,0,0,0,0
2002,H50,1,10,379,2,1,0,0,0,0,0,0,0,0,0
2002,C52,1,1,129,0,8,0,0,0,0,0,0,0,0,0
2002,C52,1,6,802,0,1,0,0,0,0,0,0,0,1,0
2002,C52,1,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C52,1,7,316,0,0,0,0,0,0,0,0,0,1,0
2002,C50,1,3,012,0,0,0,0,0,0,0,1,0,0,0
2002,C50,1,5,833,0,0,0,0,1,0,0,0,0,1,0
2002,C51,2,3,012,0,2,0,0,2,0,2,0,0,0,0
2002,C51,2,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,C51,2,2,097,0,1,0,0,0,1,0,0,0,0,0
2002,C51,2,6,802,3,1,0,0,0,0,0,0,0,0,0
2002,C51,2,8,371,0,0,0,1,0,0,0,0,0,0,0
2002,C51,2,8,371,3,1,0,0,0,0,0,0,0,0,0
2002,C49,1,9,375,0,1,0,0,0,0,0,0,0,0,0
2002,C49,1,12,541,0,0,0,0,0,1,0,0,0,0,0
2002,C49,2,2,097,0,2,0,0,0,0,0,0,0,0,0
2002,C49,2,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,C41,1,25,585,1,3,0,3,4,0,0,0,0,0,0
2002,C41,1,25,585,3,3,0,0,0,0,0,0,0,0,0
2002,C53,2,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,C40,1,2,097,0,1,0,0,0,0,1,0,0,0,0
2002,C40,1,25,585,0,2,0,0,0,0,0,0,0,0,0
2002,C38,1,3,012,0,2,0,0,0,2,0,0,0,0,0
2002,C38,1,16,762,0,1,0,0,0,0,0,0,0,0,0
2002,C38,1,7,316,2,3,0,0,0,0,0,0,0,0,0
2002,C38,1,7,316,3,2,0,1,1,0,0,0,0,0,0
2002,H49,2,1,129,0,1,0,0,0,0,0,0,0,0,0
2002,H49,2,6,802,0,1,0,0,0,0,0,0,0,0,0
2002,C01,3,7,316,0,0,0,0,0,0,0,1,0,0,0
2002,C01,3,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C01,3,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,C01,1,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,H54,1,1,129,0,2,0,0,0,0,0,0,0,0,0
2002,H54,1,6,802,3,1,0,0,0,0,0,0,0,0,0
2002,H54,1,8,371,0,0,0,0,0,0,0,1,0,0,0
2002,C31,3,3,012,0,0,0,0,2,0,0,0,0,0,0
2002,C31,3,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,C31,3,7,316,0,0,0,0,0,0,1,0,0,0,0
2002,C31,5,3,012,0,1,0,0,0,0,0,0,1,0,0
2002,C31,5,7,316,0,0,0,0,0,0,0,0,0,1,0
2002,C31,6,3,012,0,0,0,0,0,2,1,2,0,0,0
2002,C32,2,7,316,3,1,0,0,0,0,0,0,0,0,0
2002,H31,1,1,129,0,21,0,11,5,1,0,0,0,0,0
2002,H31,1,6,802,1,1,0,0,0,0,0,0,0,0,0
2002,H31,2,7.1,316,0,0,2,2,0,0,0,0,0,0,0
2002,H31,2,1,129,0,7,0,2,2,1,1,1,1,0,0
2002,H31,2,3,012,0,2,0,1,1,0,0,0,0,0,0
2002,H31,2,6,802,1,0,1,0,0,0,0,0,0,0,0
2002,H25,1,1,129,0,6,0,2,0,0,0,0,0,0,0
2002,H25,1,3,012,0,2,0,0,0,0,0,0,0,0,0
2002,H25,1,4,261,0,3,0,1,0,0,0,0,0,0,0
2002,H25,1,9,375,1,1,0,0,0,0,0,0,0,0,0
2002,H25,1,8,371,3,3,0,0,0,0,0,0,0,0,0
2002,H25,1,2,097,0,3,0,0,0,0,0,0,0,0,0
2002,H25,1,8,371,2,1,0,0,0,0,0,0,0,0,0
2002,H25,5,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H25,6,2,097,0,1,0,0,0,0,0,0,0,0,0
2002,H25,6,3,012,0,1,0,0,0,0,0,0,0,0,0
2002,H25,6,4,261,0,1,0,0,0,0,0,0,0,0,0
2002,H25,6,8.1,371,3,5,0,0,0,0,0,0,0,0,0
2002,H25,6,7,316,0,0,0,0,0,0,1,0,0,0,0
2002,H25,6,8,371,0,0,0,0,0,0,0,0,1,0,0
2002,L08,1,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,L08,6,0,000,0,0,0,0,0,0,0,0,0,0,0
2002,H40,2,2,097,0,6,0,0,1,0,0,0,0,0,0
2002,H40,2,1,129,0,1,0,0,0,0,1,1,0,0,0
2002,H40,2,3,012,0,0,0,0,1,0,0,0,0,0,0
