YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
1992,7G4,7,316,0,0,1,0,0,0,0,0,1
1992,7G4,7,316,1,0,0,0,0,0,0,0,1
1992,7H1,3,012,0,3,3,2,0,0,0,0,0
1992,7H1,25,585,0,6,2,1,0,0,0,0,0
1992,7H1,2,097,1,0,0,0,0,0,1,2,1
1992,7H1,7,316,0,0,0,1,0,0,0,0,0
1992,7H1,2,097,0,0,0,0,0,0,0,0,0
1992,7H4,7,316,0,0,0,0,2,2,0,3,0
1992,7H4,7,316,1,0,0,0,2,0,0,0,0
1992,7H4,3,012,1,1,0,0,1,0,1,0,0
1992,7H4,3,012,0,1,0,0,1,0,0,0,0
1992,7H4,5,833,1,1,3,0,1,0,0,0,0
1992,7H4,2,097,0,1,0,2,1,0,0,1,0
1992,7H4,5,833,0,0,1,0,0,0,0,0,0
1992,8C1,1,129,0,0,1,1,0,1,0,0,1
1992,8C1,5,833,0,0,1,0,0,1,0,0,0
1992,8C2,7,316,0,0,0,1,0,0,0,0,0
1992,8C2,1,129,0,0,2,1,0,1,3,0,1
1992,8C2,9,375,0,0,0,0,0,0,0,0,1
1992,8C2,5,833,0,1,0,1,0,0,2,0,1
1992,8C3,1,129,0,0,1,0,0,0,0,0,0
1992,8C3,1,129,1,0,0,0,0,1,0,1,0
1992,8C3,16,762,0,0,1,0,0,0,0,0,0
1992,8C3,5,833,0,2,0,0,1,0,2,0,0
1992,8C3,7,316,0,07,6,1,0,0,1,0,0
1992,8C3,2,097,9,0,0,0,0,0,0,0,0
1992,8C4,7,316,0,0,2,1,0,0,1,0,0
1992,8C4,6,802,0,0,0,0,1,1,0,0,0
1992,8C4,3,012,0,0,0,0,0,0,0,1,0
1992,8C4,5,833,0,0,0,0,0,0,0,0,1
1992,8C4,16,762,0,1,0,0,0,0,0,0,0
1992,8D1,1,129,0,0,0,0,1,0,0,0,0
1992,8D2,3,012,0,0,2,3,1,0,0,0,0
1992,8D2,1,129,1,1,2,0,0,0,0,1,0
1992,8D2,7,316,1,0,0,0,0,1,1,0,0
1992,8D2,1,129,0,0,0,0,0,1,0,0,0
1992,8D2,5,833,0,2,1,0,0,0,0,0,0
1992,8D3,7,316,0,1,0,0,0,0,1,0,1
1992,8D3,6,802,0,0,0,1,0,0,0,0,1
1992,8D3,3,012,0,0,0,1,0,0,0,0,0
1992,8D3,3,012,1,0,1,0,0,0,0,0,0
1992,8D3,5,833,0,2,1,0,1,0,0,0,0
1992,8D3,1,129,0,0,0,0,0,0,0,1,0
1992,8D3,1,129,1,0,0,0,1,0,0,0,0
1992,8D4,3,012,0,11,7,7,7,3,2,2,1
1992,8D4,6,802,0,2,0,2,0,0,1,0,0
1992,8D4,5,833,0,0,1,0,0,0,0,0,0
1992,8D4,3,012,1,0,1,0,0,0,0,0,0
1992,8E1,3,012,0,6,12,8,8,7,2,0,0
1992,8E1,6,802,0,0,0,1,0,0,1,0,0
1992,8E1,5,833,0,1,1,0,0,0,0,0,0
1992,8E1,3,012,1,2,1,0,0,0,1,0,0
1992,8E1,7,316,1,0,0,1,0,0,0,0,0
1992,8E3,5,833,0,1,0,0,0,0,0,0,1
1992,8E3,6,802,1,0,0,0,0,0,1,0,1
1992,8E3,7,316,0,1,1,0,0,0,0,0,0
1992,8E3,7,316,1,1,0,0,2,0,0,0,0
1992,8E3,3,012,0,0,1,0,1,0,0,0,0
1992,8E3,3,012,1,0,0,0,0,0,0,1,0
1992,8F1,3,012,0,8,2,0,1,0,0,0,0
1992,8F1,6,802,1,0,0,0,0,0,1,0,0
1992,8F1,5,833,1,0,0,0,1,0,1,0,0
1992,8F1,5,833,0,1,0,0,1,0,0,0,0
1992,8F1,7,316,0,0,1,2,0,0,0,2,1
1992,8F1,8,371,0,0,1,1,0,0,0,0,0
1992,8F1,3,012,1,1,1,0,0,0,0,0,0
1992,8F1,7,316,1,1,0,0,0,0,0,0,0
1992,8F2,5,833,0,2,2,1,0,0,0,0,0
1992,8F2,3,012,0,17,13,3,5,7,7,0,0
1992,8F2,3,012,1,5,0,0,0,0,0,0,0
1992,8F2,6,802,0,0,1,0,0,0,0,0,0
1992,8F2,7,316,0,0,0,0,0,1,1,0,0
1992,8F2,7,316,1,1,0,0,0,0,0,0,0
1992,8F2,8,371,0,0,0,0,0,0,0,1,0
1992,8F3,3,012,1,0,1,0,1,0,0,0,0
1992,8F3,4,261,0,1,1,0,0,0,0,0,0
1992,8F3,3,012,0,23,10,9,10,3,2,1,0
1992,8F3,2,097,0,0,0,0,1,1,0,1,0
1992,8F3,5,833,0,2,0,0,0,0,0,0,0
1992,8F3,7,316,0,0,1,0,0,1,0,0,0
1992,8F3,8,371,0,1,1,0,0,0,0,0,0
1992,8F4,3,012,0,13,17,11,8,5,3,1,0
1992,8F4,5,833,0,2,0,1,2,0,0,0,0
1992,8F4,7,316,0,0,0,1,2,0,2,0,0
1992,8F4,7,316,1,1,0,0,0,1,0,0,0
1992,8F4,1,129,0,0,0,0,1,0,0,0,0
1992,8H1,3,012,0,6,5,5,2,4,2,0,0
1992,8H1,2,097,0,0,1,1,1,1,1,0,1
1992,8H1,5,833,1,1,0,0,0,0,0,0,0
1992,8H1,5,833,0,2,0,0,0,0,0,0,0
1992,8H1,1,129,0,1,0,0,0,0,0,0,0
1992,8H1,6,802,1,0,0,0,0,1,0,0,0
1992,8H1,7,316,0,0,1,2,1,0,2,0,0
1992,8H1,4,261,0,2,4,0,0,0,2,1,2
1992,8H1,1,129,0,1,0,0,0,0,0,0,0
1992,8H1,8,371,0,0,1,0,0,0,0,0,0
1992,8H2,3,012,0,3,4,2,1,3,2,0,1
1992,8H2,5,833,1,1,0,0,0,0,0,0,0
1992,8H2,7,316,0,3,1,1,2,1,0,1,0
1992,8H2,3,012,1,0,0,0,1,1,0,1,2
1992,8H2,4,261,0,0,0,0,1,0,0,2,0
1992,8H2,7,316,1,0,1,2,0,0,0,0,0
1992,8H2,1,129,0,1,0,0,0,0,0,0,0
1992,8H3,3,012,0,4,2,1,3,1,0,0,1
1992,8H3,2,097,0,3,2,0,0,0,0,0,0
1992,8H3,7,316,1,0,1,0,0,0,0,0,0
1992,8H3,7,316,0,5,3,2,2,0,0,0,1
1992,8H4,4,261,0,2,1,0,0,0,0,0,1
1992,8H4,5,833,0,0,0,0,0,0,0,1,2
1992,8H4,7,316,0,1,2,0,0,2,0,2,0
1992,8H4,3,012,1,0,0,0,0,1,0,0,0
1992,8H4,2,097,0,1,0,0,0,0,1,0,0
1992,8H4,9,375,0,0,1,0,0,0,0,1,0
1992,8H4,3,012,0,0,0,0,0,1,0,0,0
1992,8H4,7,316,1,1,0,0,0,0,0,0,0
1992,8H4,5,833,1,0,0,0,0,0,1,0,0
1992,8I1,25,585,0,7,3,2,0,0,0,0,0
1992,8I1,7,316,0,2,2,2,4,1,4,0,0
1992,8I1,7,316,1,2,0,1,0,0,0,0,0
1992,8I1,2,097,0,0,0,0,1,0,0,0,0
1992,8I1,25,585,1,1,1,0,0,0,0,0,0
1992,8I1,4,261,0,0,0,0,0,1,0,1,1
1992,8I1,4,261,1,0,0,0,0,1,0,0,0
1992,8I2,4,261,0,1,0,2,2,1,0,1,0
1992,8I2,4,261,1,0,0,0,1,0,0,1,0
1992,8I2,5,833,1,1,0,0,0,0,0,0,0
1992,8I2,25,585,0,0,2,1,1,0,0,0,0
1992,8I2,25,585,1,1,1,0,1,0,0,0,0
1992,8I3,1,129,0,4,6,1,2,0,0,0,0
1992,8I3,5,833,0,0,1,0,2,0,0,0,0
1992,8I3,3,012,0,0,0,0,0,0,0,1,0
1992,8I3,4,261,0,1,1,1,0,0,0,0,0
1992,8I3,6,802,0,0,0,0,0,1,0,0,0
1992,8I3,3,012,1,0,1,0,0,0,1,0,0
1992,8I3,7,316,0,0,0,0,0,1,0,0,1
1992,8I3,2,097,1,0,0,0,0,0,0,0,1
1992,8I3,7,316,1,1,0,0,1,0,0,0,0
1992,8I3,6,802,1,0,0,0,0,1,0,0,0
1992,8I3,25,585,0,0,0,1,1,0,0,0,0
1992,8I3,20,126,0,0,0,0,0,0,0,0,1
