YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
1984,5H2,3,012,1,0,0,0,0,1,0,0,0
1984,5H2,5,833,1,0,1,2,0,0,0,1,0
1984,5H2,6,802,1,0,0,0,0,1,0,0,0
1984,5H2,2,097,0,1,0,0,0,0,0,0,0
1984,5H3,7,316,0,6,1,1,1,0,0,0,0
1984,5H3,1,129,0,1,0,0,0,0,0,0,0
1984,5H3,2,097,0,1,0,0,0,0,0,0,0
1984,5H3,5,833,0,0,0,0,0,1,0,1,0
1984,5H4,2,097,0,0,1,0,0,0,0,0,0
1984,5H4,3,012,0,17,11,10,6,1,3,3,1
1984,5H4,4,261,0,0,0,1,0,0,0,1,0
1984,5H4,3,012,1,3,1,0,1,0,0,0,0
1984,5H4,1,129,1,2,0,0,0,0,0,0,0
1984,5H4,7,316,0,0,0,0,0,1,3,2,0
1984,5H4,7,316,1,0,0,0,1,0,0,0,0
1984,5H4,9,375,0,1,0,0,0,0,0,0,0
1984,5H4,1,129,0,1,0,0,0,0,0,0,0
1984,3I1,10,379,0,2,5,2,3,2,4,0,0
1984,3I1,10,379,1,0,0,2,0,0,2,0,0
1984,3I1,1,129,0,2,0,0,0,1,0,0,0
1984,3I1,7,316,0,0,2,2,0,0,2,0,0
1984,3I1,1,129,0,2,0,0,0,1,0,0,0
1984,3I1,7,316,0,0,2,2,3,1,0,1,0
1984,3I1,5,833,0,0,2,1,0,0,0,0,0
1984,3I1,7,316,1,1,0,0,0,0,0,0,0
1984,3I1,2,097,0,0,0,0,0,0,0,1,0
1984,3I1,3,012,0,1,0,0,0,0,0,0,1
1984,3I2,2,097,0,0,0,0,3,1,1,0,2
1984,3I2,3,012,0,2,0,1,0,1,0,0,0
1984,3I2,5,833,0,0,0,0,1,0,0,0,0
1984,3I2,4,261,0,1,1,2,3,2,0,0,0
1984,3I2,5,833,1,0,0,0,0,0,1,0,1
1984,3I2,1,129,1,0,0,0,1,0,0,0,0
1984,3I2,2,097,1,0,1,1,0,0,0,0,0
1984,3I2,10,379,1,0,0,0,0,0,0,0,1
1984,3I2,7,316,1,0,0,1,0,0,0,0,0
1984,3I3,1,129,0,0,1,0,1,0,0,0,0
1984,3I3,7,316,0,8,6,1,2,2,0,1,0
1984,3I3,10,379,0,1,3,0,0,0,0,0,0
1984,3I3,7,316,1,0,0,0,2,0,0,0,0
1984,3I3,3,012,1,0,1,0,0,0,0,0,0
1984,3I3,3,012,0,0,0,1,0,0,0,0,0
1984,3I3,16,762,0,0,1,0,0,0,0,0,0
1984,3I4,1,129,0,0,1,2,1,0,0,0,0
1984,3I4,10,379,0,1,2,0,0,0,0,0,0
1984,3I4,7,316,0,2,1,0,1,1,1,2,0
