YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2007,S,326,4,261,1,0,0,0
2007,S,326,7,316,6,0,0,0
2007,S,331,1,129,5,1,0,0
2007,S,331,2,97,0,1,0,0
2007,S,331,7,316,2,0,0,0
2007,S,336,1,129,2,0,0,0
2007,S,336,7,316,1,0,0,0
2007,S,336,8,371,1,1,0,0
2007,S,341,1,129,6,2,0,0
2007,S,341,3,12,0,3,0,0
2007,S,341,7,316,2,0,0,0
2007,S,346,1,129,9,2,0,0
2007,S,346,7,316,6,0,0,0
2007,S,351,1,129,4,3,0,0
2007,S,351,2,97,2,0,0,0
2007,S,351,3,12,1,0,0,0
2007,S,351,7,316,2,0,0,0
2007,S,356,1,129,9,7,0,0
2007,S,356,7,316,2,0,0,0
2007,S,361,1,129,5,11,0,0
2007,S,361,7,316,3,0,0,0
2007,S,366,1,129,6,8,0,0
2007,S,366,2,97,1,0,0,0
2007,S,366,4,261,1,0,0,0
2007,S,371,7,316,3,0,0,0
2007,S,376,1,129,3,0,0,0
2007,S,376,3,12,0,6,0,0
2007,S,376,7,316,1,0,0,0
2007,S,381,1,129,3,2,0,0
2007,S,381,2,97,1,0,0,0
2007,S,381,7,316,16,0,0,0
2007,S,386,1,129,12,7,0,0
2007,S,386,3,12,2,0,0,0
2007,S,386,7,316,17,0,0,0
2007,S,391,1,129,1,0,0,0
2007,S,391,7,316,16,0,0,0
2007,S,391,9,375,1,0,0,0
2007,S,396,1,129,1,0,0,0
2007,S,396,4,261,2,0,0,0
2007,S,396,7,316,13,0,0,0
2007,S,401,1,129,1,4,0,0
2007,S,401,2,97,0,1,0,0
2007,S,401,7,316,9,0,0,0
2007,S,406,7,316,9,0,0,0
2007,S,411,1,129,1,0,0,0
2007,S,411,7,316,4,0,0,0
2007,S,416,3,12,2,0,0,0
2007,S,421,4,261,7,0,0,0
2007,S,421,7,316,3,0,0,0
2007,S,426,4,261,1,0,0,0
2007,S,426,7,316,3,0,0,0
2007,S,426,9,375,1,0,0,0
2007,S,431,7,316,22,0,0,0
2007,S,431,9,375,1,1,0,0
2007,S,436,4,261,1,0,0,0
2007,S,436,7,316,7,0,0,0
2007,S,441,1,129,2,0,0,0
2007,S,441,7,316,2,0,0,0
2007,S,446,1,129,3,0,0,0
2007,S,446,4,261,3,0,0,0
2007,S,446,7,316,7,0,0,0
2007,S,451,1,129,3,0,0,0
2007,S,451,2,97,1,0,0,0
2007,S,451,4,261,1,0,0,0
2007,S,451,7,316,7,0,0,0
2007,S,456,3,12,2,0,0,0
2007,S,456,7,316,10,0,0,0
2007,S,461,7,316,0,1,0,0
2007,S,466,1,129,0,1,0,0
2007,S,466,3,12,0,1,0,0
2007,S,466,7,316,1,0,0,0
2007,S,471,1,129,1,3,0,0
2007,S,471,7,316,1,0,0,0
2007,S,476,1,129,3,0,0,0
2007,S,476,7,316,1,0,0,0
2007,S,481,1,129,2,0,0,0
2007,S,481,7,316,5,0,0,0
2007,S,486,1,129,0,2,2,0
2007,S,486,7,316,4,0,0,0
2007,S,491,1,129,2,1,0,0
2007,S,491,4,261,1,0,0,0
2007,S,491,7,316,5,0,0,0
2007,S,496,1,129,1,1,0,0
2007,S,496,7,316,8,0,0,0
2007,S,501,1,129,2,0,0,0
2007,S,501,7,316,8,0,0,0
2007,S,501,.,999,2,0,0,0
2007,S,506,1,129,3,0,0,0
2007,S,506,2,97,1,0,0,0
2007,S,506,7,316,7,0,0,0
2007,S,511,1,129,2,3,0,0
2007,S,511,7,316,1,0,0,0
2007,S,516,1,129,1,3,0,0
2007,S,516,3,12,1,0,0,0
2007,S,516,7,316,5,0,0,0
2007,S,521,2,97,2,0,0,0
2007,S,521,7,316,1,0,0,0
2007,S,526,4,261,1,0,0,0
2007,S,526,7,316,1,0,0,0
2007,S,531,4,261,1,0,0,0
2007,S,536,0,999,0,0,0,0
2007,S,541,1,129,1,0,0,0
2007,S,546,0,999,0,0,0,0
2007,S,551,0,999,0,0,0,0
2007,S,556,0,999,0,0,0,0
2007,S,561,1,129,1,0,0,0
