YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1986,N,173,0,0,0,0,0,0
1986,N,174,1,129,1,1,0,0
1986,N,174,3,12,2,0,0,0
1986,N,175,2,97,0,0,1,0
1986,N,176,6,802,1,0,0,0
1986,N,177,0,0,0,0,0,0
1986,N,178,1,129,1,0,0,0
1986,N,178,9,375,3,0,0,0
1986,N,179,3,12,1,0,0,0
1986,N,179,5,833,1,0,0,0
1986,N,180,1,129,1,0,0,0
1986,N,180,3,12,0,1,0,0
1986,N,180,7.1,316,2,1,0,0
1986,N,181,1,129,1,0,0,0
1986,N,181,7,316,1,0,0,0
1986,N,181,9,375,2,0,0,0
1986,N,182,1,129,2,0,0,0
1986,N,182,3,12,4,0,0,0
1986,N,183,3,12,1,0,0,0
1986,N,183,5,833,1,0,0,0
1986,N,184,5,833,2,0,0,0
1986,N,185,7,316,2,0,0,0
1986,N,186,1,129,0,1,0,0
1986,N,186,5,833,0,1,0,0
1986,N,186,7,316,1,0,0,0
1986,N,187,1,129,1,0,0,0
1986,N,187,3,12,1,0,0,0
1986,N,188,1,129,1,0,0,0
1986,N,188,7,316,4,2,0,0
1986,N,189,7.1,316,0,4,0,0
1986,N,190,1,129,1,0,0,0
1986,N,190,7,316,0,2,0,0
1986,N,191,7.1,316,0,1,1,0
1986,N,191,8,371,0,1,0,0
1986,N,192,1,129,1,0,0,0
1986,N,192,7,316,1,0,0,0
1986,N,193,5,833,0,3,0,0
1986,N,194,1,129,2,0,0,0
1986,N,194,5,833,0,2,0,0
1986,N,194,6,802,1,0,0,0
1986,N,194,9,375,2,0,0,0
1986,N,195,1,129,7,0,0,0
1986,N,195,2,97,1,0,0,0
1986,N,196,1,129,7,0,0,0
1986,N,196,3,12,3,0,0,0
1986,N,196,5,833,0,1,0,0
1986,N,197,1,129,3,1,0,0
1986,N,197,5,833,1,0,1,0
1986,N,198,1,129,1,0,0,0
1986,N,199,9,375,1,0,0,0
1986,N,200,0,0,0,0,0,0
1986,N,201,0,0,0,0,0,0
1986,N,202,5,833,1,1,0,0
1986,N,203,0,0,0,0,0,0
1986,N,204,0,0,0,0,0,0
1986,N,205,0,0,0,0,0,0
1986,N,206,1,129,1,0,0,0
1986,N,207,3,12,0,0,1,0
1986,N,207,5,833,0,2,0,0
1986,N,208,1,129,2,0,0,0
1986,N,208,2,97,1,0,0,0
1986,N,208,7,316,1,0,0,0
1986,N,209,4,261,1,0,0,0
1986,N,209,5,833,1,0,0,0
1986,N,210,6,802,1,0,0,0
1986,N,211,3,12,1,1,0,0
1986,N,212,3,12,0,1,0,0
1986,N,213,3,12,1,3,1,0
1986,N,213,3.1,12,0,3,0,0
1986,N,214,3,12,1,1,0,0
1986,N,214,5,833,0,1,0,0
1986,N,215,1,129,1,0,0,0
1986,N,215,3,12,1,0,0,0
1986,N,215,5,833,2,0,0,0
1986,N,215,7,316,0,1,0,0
1986,N,216,1,129,5,0,0,0
1986,N,216,3,12,3,0,0,0
1986,N,216,5,833,0,2,0,0
1986,N,216,7,316,1,0,0,0
1986,N,217,1,129,6,0,0,0
1986,N,217,5,833,0,1,0,0
1986,N,218,1,129,1,0,0,0
1986,N,218,4,261,1,0,0,0
1986,N,218,8,371,1,0,0,0
1986,N,219,1,129,1,0,0,0
1986,N,220,3,12,0,0,1,0
1986,N,220,3.1,12,2,3,0,0
1986,N,221,3,12,1,1,2,0
1986,N,222,3,12,0,0,4,0
1986,N,223,1,129,2,0,0,0
1986,N,223,3,12,6,0,0,0
1986,N,223,5,833,0,1,0,0
1986,N,223,8,371,0,1,0,0
1986,N,224,1,129,3,0,0,0
1986,N,224,3,12,0,1,0,0
1986,N,224,4,261,2,0,0,0
1986,N,225,1,129,6,1,0,0
1986,N,225,3,12,4,0,0,0
1986,N,226,1,129,7,0,0,0
1986,N,226,3,12,7,0,0,0
1986,N,226,7,316,1,1,0,0
1986,N,227,1,129,11,0,0,0
1986,N,227,3,12,3,0,0,0
1986,N,227,7,316,1,0,0,0
1986,N,228,1,129,2,0,0,0
1986,N,228,2,97,4,0,0,0
1986,N,228,5,833,0,1,0,0
1986,N,228,7,316,1,0,0,0
1986,N,229,1,129,1,0,0,0
1986,N,230,1,129,1,0,0,0
1986,N,230,3,12,1,0,0,0
1986,N,230,7,316,4,0,0,0
1986,N,231,2,97,0,2,0,0
1986,N,232,0,0,0,0,0,0
1986,N,233,1,129,1,0,0,0
1986,N,233,7,316,1,0,0,0
1986,N,234,1,129,1,0,0,0
1986,N,234,7,316,3,0,0,0
1986,N,235,1,129,1,0,0,0
1986,N,235,3,12,1,0,0,0
1986,N,235,10,379,0,2,3,0
1986,N,236,1,129,9,0,0,0
1986,N,236,3,12,4,0,0,0
1986,N,237,1,129,18,0,0,0
1986,N,237,3,12,2,0,0,0
1986,N,237,4,261,1,0,0,0
1986,N,237,7,316,2,1,0,0
1986,N,238,1,129,5,0,0,0
1986,N,238,3,12,1,5,0,0
1986,N,238,7,316,1,2,0,0
1986,N,239,1,129,12,0,0,0
1986,N,239,3.1,12,2,0,0,0
1986,N,239,7,316,5,0,0,0
1986,N,240,1,129,15,0,0,0
1986,N,240,5,833,0,1,0,0
1986,N,240,7,316,3,2,0,0
1986,N,241,1,129,8,0,0,0
1986,N,241,5,833,0,1,0,0
1986,N,241,7,316,2,0,0,0
1986,N,242,1,129,9,0,0,0
1986,N,242,5,833,0,2,0,0
1986,N,242,7,316,2,0,0,0
1986,N,243,1,129,6,0,0,0
1986,N,243,5,833,0,1,0,0
1986,N,244,1,129,1,0,0,0
1986,N,244,5,833,1,1,0,0
1986,N,244,7,316,3,1,0,0
1986,N,245,1,129,7,0,0,0
1986,N,246,1,129,6,0,0,0
1986,N,246,7,316,3,0,0,0
1986,N,247,5,833,1,0,0,0
1986,N,247,7,316,0,0,0,1
1986,N,248,1,129,5,0,0,0
1986,N,248,3,12,1,0,0,0
1986,N,248,7,316,4,0,0,0
1986,N,249,1,129,6,0,0,0
1986,N,249,3,12,1,0,0,0
1986,N,249,5,833,2,1,0,0
1986,N,249,7,316,10,0,0,0
1986,N,249,7.1,316,0,3,0,0
1986,N,250,5,833,0,1,0,0
1986,N,250,7,316,6,0,0,0
1986,N,251,1,129,3,0,0,0
1986,N,251,7,316,8,0,0,0
1986,N,252,1,129,2,0,0,0
1986,N,252,5,833,1,0,0,0
1986,N,252,6,802,0,1,0,0
1986,N,252,7,316,4,0,0,0
1986,N,253,1,129,1,0,0,0
1986,N,253,7.1,316,0,7,0,0
1986,N,254,7,316,6,0,0,0
1986,N,255,6,802,2,0,0,0
1986,N,255,7,316,3,0,0,0
1986,N,256,7,316,2,0,0,0
1986,N,257,3,12,1,0,0,0
1986,N,257,7,316,2,0,0,0
1986,N,258,3,12,1,0,0,0
1986,N,258,7,316,3,0,0,0
1986,N,259,7,316,1,0,0,0
1986,N,260,7,316,2,0,0,0
1986,N,261,7,316,4,0,0,0
1986,N,261,12.1,541,2,1,0,0
1986,N,262,7,316,5,0,0,0
1986,N,263,3,12,1,0,0,0
1986,N,263,7,316,5,0,0,0
1986,N,263,9,375,2,0,0,0
1986,N,264,1,129,1,0,0,0
1986,N,264,7,316,5,0,0,0
1986,N,265,7,316,1,0,0,0
1986,N,265,9,375,1,0,0,0
1986,N,266,1,129,0,1,0,0
1986,N,266,7,316,3,0,0,0
1986,N,267,7,316,2,0,0,0
1986,N,268,4,261,0,0,0,1
1986,N,268,7,316,2,0,0,0
1986,N,268,8,371,0,1,0,0
1986,N,268,9,375,1,0,0,0
1986,N,269,4,261,0,1,0,0
1986,N,269,7,316,1,0,0,0
1986,N,270,0,0,0,0,0,0
1986,N,271,0,0,0,0,0,0
1986,N,272,1,129,0,1,0,0
1986,N,272,8,371,0,1,0,0
1986,N,273,1,129,2,0,0,0
1986,N,273,5,833,0,1,0,0
1986,N,273,6,802,1,0,1,0
1986,N,273,9,375,1,0,0,0
1986,N,274,1,129,0,0,1,0
1986,N,274,3,12,0,0,1,0
1986,N,275,7,316,0,0,0,1
1986,N,276,1,129,1,0,0,0
1986,N,276,7,316,1,0,0,0
1986,N,276,7.1,316,0,0,1,0
1986,N,276,9,375,2,0,0,0
1986,N,277,7,316,0,1,0,0
1986,N,277,7.1,316,0,1,0,0
1986,N,277,8,371,0,1,0,0
